date_time,wind_speed,wind_dir,temp,rh,pm_10,pm_2.5
2015/02/01 4h,5.4,51,8.3,68,66,39
2015/02/01 5h,5.6,58,8.2,68,70,42
2015/02/01 6h,5.6,52,8.2,68,72,45
2015/02/01 7h,5.5,52,8.2,69,71,45
2015/02/01 8h,5.1,57,8.2,69,73,47
2015/02/01 9h,4.5,54,8.5,69,76,44
2015/02/01 10h,4.9,61,8.6,69,75,43
2015/02/01 11h,5.3,71,8.9,68,72,46
2015/02/01 12h,4.8,57,9,67,70,46
2015/02/01 13h,4.4,56,9.2,64,66,43
2015/02/01 14h,4.5,67,9.5,63,62,41
2015/02/01 15h,4.3,57,9.7,66,56,37
2015/02/01 16h,4.4,55,9.6,69,48,31
2015/02/01 17h,4.8,50,9.5,69,44,29
2015/02/01 18h,5,63,9.6,70,39,25
2015/02/01 19h,4.7,60,9.7,72,31,17
2015/02/01 20h,4.1,54,9.7,72,29,17
2015/02/01 21h,4.3,62,9.9,72,35,18
2015/02/01 22h,4.1,65,9.8,71,38,14
2015/02/01 23h,3.6,91,9.8,73,38,15
2015/02/02 0h,3.4,91,9.9,76,39,18
2015/02/02 1h,4.2,67,10,75,44,25
2015/02/02 2h,3.9,78,10,75,44,28
2015/02/02 3h,3.9,83,10,76,44,27
2015/02/02 4h,2.9,86,10,77,42,26
2015/02/02 5h,3.4,63,10,79,38,23
2015/02/02 6h,3.5,69,10,80,42,25
2015/02/02 7h,3.7,74,10,81,43,25
2015/02/02 8h,3.8,49,10,81,40,21
2015/02/02 9h,3.8,68,10,80,38,20
2015/02/02 10h,3.2,77,11,79,35,19
2015/02/02 11h,4.1,68,11,78,32,17
2015/02/02 12h,3,68,11,79,29,15
2015/02/02 13h,3.8,61,11,79,32,17
2015/02/02 14h,3,74,11,81,34,18
2015/02/02 15h,4.1,59,11,83,33,18
2015/02/02 16h,3.8,56,11,83,29,18
2015/02/02 17h,4.2,52,11,85,35,21
2015/02/02 18h,4,57,10,87,44,25
2015/02/02 19h,4.1,62,9.8,88,48,28
2015/02/02 20h,4,61,9.9,88,45,27
2015/02/02 21h,4.3,67,9.8,89,46,26
2015/02/02 22h,3.1,74,10,89,43,23
2015/02/02 23h,3.2,74,10,90,34,18
2015/02/03 0h,2.5,93,10,93,28,17
2015/02/03 1h,3.4,59,10,93,23,17
2015/02/03 2h,3.3,79,10,92,18,15
2015/02/03 3h,2.9,95,10,90,18,13
2015/02/03 4h,2.4,68,11,88,23,13
2015/02/03 5h,2.6,75,11,86,23,14
2015/02/03 6h,2.6,56,11,86,18,14
2015/02/03 7h,2.5,76,11,84,17,15
2015/02/03 8h,2.4,78,11,85,20,16
2015/02/03 9h,3.1,53,11,84,21,14
2015/02/03 10h,2.8,66,11,84,43,19
2015/02/03 11h,3.1,55,12,84,17,11
2015/02/03 12h,3.2,72,12,82,18,9
2015/02/03 13h,3.3,61,12,83,21,13
2015/02/03 14h,3.2,52,12,81,18,16
2015/02/03 15h,3.2,45,12,81,20,14
2015/02/03 16h,3.1,47,12,82,26,15
2015/02/03 17h,3.8,62,11,85,27,17
2015/02/03 18h,3.4,49,11,88,29,18
2015/02/03 19h,3.6,49,11,89,32,17
2015/02/03 20h,4.8,51,11,88,29,16
2015/02/03 21h,3.7,53,11,88,34,19
2015/02/03 22h,4.2,54,11,87,42,20
2015/02/03 23h,5.5,47,11,88,40,21
2015/02/04 0h,5.4,47,11,88,35,23
2015/02/04 1h,4.8,50,10,87,32,19
2015/02/04 2h,4.3,46,10,86,33,18
2015/02/04 3h,4,52,10,86,32,17
2015/02/04 4h,3.9,60,10,85,29,18
2015/02/04 5h,4.3,55,10,85,31,18
2015/02/04 6h,3.6,51,10,83,28,15
2015/02/04 7h,5.1,47,10,82,28,15
2015/02/04 8h,4.3,52,10,82,29,16
2015/02/04 9h,4.6,51,10,81,31,14
2015/02/04 10h,5.3,49,10,79,28,15
2015/02/04 11h,5.3,49,10,80,29,22
2015/02/04 12h,5.2,52,10,81,31,22
2015/02/04 13h,4.9,51,10,81,29,17
2015/02/04 14h,5.1,44,9.8,81,29,17
2015/02/04 15h,4.5,54,9.8,80,37,23
2015/02/04 16h,3.6,55,9.8,80,42,26
2015/02/04 17h,4,47,9.8,81,38,26
2015/02/04 18h,4.4,56,9.7,82,39,27
2015/02/04 19h,4.8,52,9.8,80,39,27
2015/02/04 20h,4.3,54,9.9,79,42,32
2015/02/04 21h,4.5,55,9.6,82,55,37
2015/02/04 22h,3.9,59,9.5,82,67,40
2015/02/04 23h,4.8,52,9.8,78,67,44
2015/02/05 0h,3.5,56,9.8,76,68,47
2015/02/05 1h,3.6,50,9.8,76,72,51
2015/02/05 2h,4.7,50,9.8,75,72,47
2015/02/05 3h,4.9,50,9.8,74,68,41
2015/02/05 4h,5.7,53,9.8,67,59,38
2015/02/05 5h,5.7,54,9.7,63,60,45
2015/02/05 6h,5,65,9.5,61,71,51
2015/02/05 7h,6.5,47,9.4,63,73,51
2015/02/05 8h,5.4,55,9.2,60,76,54
2015/02/05 9h,5.7,46,9.1,57,79,56
2015/02/05 10h,5.1,56,9.3,55,84,57
2015/02/05 11h,4.4,66,9.6,52,93,62
2015/02/05 12h,4.4,54,10,48,97,67
2015/02/05 13h,4.6,51,10,48,97,64
2015/02/05 14h,4.6,50,10,50,93,63
2015/02/05 15h,4.2,54,9.9,52,97,67
2015/02/05 16h,3.6,74,10,54,103,69
2015/02/05 17h,4.5,42,9.9,56,99,71
2015/02/05 18h,3.2,61,9.9,57,100,74
2015/02/05 19h,3.8,59,10,59,111,82
2015/02/05 20h,4.4,50,9.9,60,127,88
2015/02/05 21h,5,48,9.9,61,138,89
2015/02/05 22h,5.2,54,9.8,60,134,83
2015/02/05 23h,4.9,64,9.6,61,121,72
2015/02/06 0h,5.3,53,9.3,62,115,64
2015/02/06 1h,5.4,51,9,61,105,61
2015/02/06 2h,5.5,56,8.6,61,98,62
2015/02/06 3h,5.3,48,8.3,62,101,58
2015/02/06 4h,4.3,66,8,61,97,52
2015/02/06 5h,5.4,57,7.8,61,89,52
2015/02/06 6h,4.8,58,7.5,58,79,47
2015/02/06 7h,5.3,63,7.3,60,75,46
2015/02/06 8h,4.4,76,7.4,61,83,52
2015/02/06 9h,4.9,51,7.3,59,89,53
2015/02/06 10h,4.3,70,7.7,55,97,56
2015/02/06 11h,4,53,8,52,97,56
2015/02/06 12h,3.7,54,8.6,49,43,19
2015/02/06 13h,3.1,53,8.9,50,89,50
2015/02/06 14h,2.9,54,8.9,53,82,47
2015/02/06 15h,2.5,50,8.8,56,75,43
2015/02/06 16h,2.8,56,8.9,58,71,39
2015/02/06 17h,2.8,62,8.9,64,62,37
2015/02/06 18h,2.9,55,9,68,56,33
2015/02/06 19h,3.3,54,9.3,69,50,29
2015/02/06 20h,4,42,9.5,68,49,28
2015/02/06 21h,4,47,9.4,69,55,29
2015/02/06 22h,3.2,64,9.3,69,55,30
2015/02/06 23h,3.5,88,9.3,68,51,30
2015/02/07 0h,3.3,68,9.4,68,56,33
2015/02/07 1h,3.5,81,9.4,67,55,31
2015/02/07 2h,2.9,97,9.3,71,51,29
2015/02/07 3h,2.9,94,9.6,71,55,35
2015/02/07 4h,2.5,51,10,69,54,36
2015/02/07 5h,2.7,56,10,69,62,40
2015/02/07 6h,2.5,62,10,71,76,47
2015/02/07 7h,2.8,41,10,72,77,48
2015/02/07 8h,1.4,64,11,73,73,47
2015/02/07 9h,2.7,50,11,73,75,48
2015/02/07 10h,4.1,40,11,70,71,52
2015/02/07 11h,2.7,47,12,68,68,47
2015/02/07 12h,2.2,52,11,72,72,45
2015/02/07 13h,2,45,12,70,76,47
2015/02/07 14h,3.2,50,12,66,70,40
2015/02/07 15h,3.8,46,11,69,61,37
2015/02/07 16h,2.2,90,11,76,60,37
2015/02/07 17h,2.9,46,11,82,62,34
2015/02/07 18h,2.9,56,11,84,54,30
2015/02/07 19h,3.4,57,11,85,44,30
2015/02/07 20h,3.9,47,11,88,50,35
2015/02/07 21h,3,106,11,90,54,34
2015/02/07 22h,3,77,11,88,45,29
2015/02/07 23h,4.2,58,11,83,39,27
2015/02/08 0h,3.2,52,11,85,44,27
2015/02/08 1h,3.1,59,10,84,55,32
2015/02/08 2h,3.2,64,10,80,65,37
2015/02/08 3h,3.4,58,11,76,67,40
2015/02/08 4h,4,48,11,71,62,45
2015/02/08 5h,3.8,64,11,65,62,42
2015/02/08 6h,3.7,51,11,62,71,38
2015/02/08 7h,4.4,52,11,63,84,45
2015/02/08 8h,4.8,46,11,63,88,49
2015/02/08 9h,4.1,56,11,63,83,47
2015/02/08 10h,3.4,70,12,62,84,47
2015/02/08 11h,4.6,63,13,60,90,50
2015/02/08 12h,6.5,55,13,57,100,58
2015/02/08 13h,8.3,48,12,57,123,71
2015/02/08 14h,8.3,46,11,59,148,89
2015/02/08 15h,7.2,56,11,60,153,93
2015/02/08 16h,7.1,45,11,63,149,87
2015/02/08 17h,7.8,46,11,63,145,88
2015/02/08 18h,8.3,47,10,66,145,86
2015/02/08 19h,6.4,56,10,68,133,77
2015/02/08 20h,6.8,56,9.7,66,109,56
2015/02/08 21h,6.6,60,9.4,65,87,38
2015/02/08 22h,6.6,55,9.1,64,75,29
2015/02/08 23h,6.2,57,8.7,63,66,25
2015/02/09 0h,5.9,52,8.4,62,62,23
2015/02/09 1h,6.2,55,8.1,62,66,23
2015/02/09 2h,5.9,58,7.8,61,67,23
2015/02/09 3h,5.5,62,7.4,61,67,26
2015/02/09 4h,5.3,60,6.9,60,61,25
2015/02/09 5h,5.9,53,6.6,58,54,20
2015/02/09 6h,5.3,49,6.5,59,54,21
2015/02/09 7h,5.3,58,6.4,61,53,27
2015/02/09 8h,5.9,52,6.6,59,55,28
2015/02/09 9h,5.4,55,6.8,58,54,27
2015/02/09 10h,5.5,55,7.1,54,49,21
2015/02/09 11h,5.6,54,7.2,53,51,21
2015/02/09 12h,6,50,7.2,52,51,25
2015/02/09 13h,4.9,59,7.4,46,48,24
2015/02/09 14h,4.9,60,7.7,47,45,23
2015/02/09 15h,5.2,56,7.6,53,45,25
2015/02/09 16h,5.1,53,7.4,60,51,27
2015/02/09 17h,4.7,53,7.2,63,46,22
2015/02/09 18h,4.3,53,7.4,67,39,17
2015/02/09 19h,3.6,56,7.7,69,35,15
2015/02/09 20h,4.2,55,7.8,69,29,15
2015/02/09 21h,3.9,58,7.8,66,24,13
2015/02/09 22h,4.1,56,7.7,63,22,10
2015/02/09 23h,4,57,7.6,64,23,7
2015/02/10 0h,4.3,58,7.4,61,23,7
2015/02/10 1h,3.5,70,6.9,69,18,9
2015/02/10 2h,4.2,66,6.6,70,21,11
2015/02/10 3h,4.4,70,6.5,71,32,14
2015/02/10 4h,4.2,71,6.5,71,35,15
2015/02/10 5h,3.3,74,6.2,71,37,16
2015/02/10 6h,3.2,89,6.1,72,40,17
2015/02/10 7h,3.6,62,6.5,71,38,19
2015/02/10 8h,4,52,7.2,67,38,20
2015/02/10 9h,3.5,47,7.9,65,39,21
2015/02/10 10h,3.4,47,8.5,65,43,22
2015/02/10 11h,3.2,47,9.1,64,43,20
2015/02/10 12h,2.9,48,9.3,64,35,19
2015/02/10 13h,4.1,43,9.1,66,39,26
2015/02/10 14h,2.3,78,8.9,70,45,27
2015/02/10 15h,2,81,9.2,71,49,27
2015/02/10 16h,1.9,100,9.4,72,49,27
2015/02/10 17h,2.4,43,9.2,73,45,23
2015/02/10 18h,1.7,60,9.3,75,43,20
2015/02/10 19h,1.6,47,9.3,78,39,21
2015/02/10 20h,2.2,121,9,79,39,19
2015/02/10 21h,2.8,95,9.1,78,34,17
2015/02/10 22h,3,87,9.2,78,29,19
2015/02/10 23h,2.7,117,9.2,77,29,19
2015/02/11 0h,2.7,72,9.2,78,34,18
2015/02/11 1h,2.7,191,9.1,78,35,20
2015/02/11 2h,2.6,94,9.1,78,35,21
2015/02/11 3h,2.7,73,9.3,77,39,18
2015/02/11 4h,2.6,140,9.2,78,40,21
2015/02/11 5h,1.8,288,9.2,79,44,24
2015/02/11 6h,2.3,298,9.2,75,43,24
2015/02/11 7h,1.3,30,9.4,78,44,28
2015/02/11 8h,1.4,287,10,75,65,37
2015/02/11 9h,1.7,305,10,73,78,45
2015/02/11 10h,1.1,157,11,74,68,
2015/02/11 11h,1.9,46,12,66,43,19
2015/02/11 12h,2.5,161,12,67,43,19
2015/02/11 13h,2.1,173,12,70,51,
2015/02/11 14h,2.7,172,12,69,46,
2015/02/11 15h,2.3,176,12,72,38,
2015/02/11 16h,1.8,194,12,75,39,
2015/02/11 17h,1.4,201,12,76,44,37
2015/02/11 18h,2.1,188,12,81,42,31
2015/02/11 19h,3,196,13,69,51,25
2015/02/11 20h,1.4,183,13,69,66,31
2015/02/11 21h,1.8,141,13,70,70,37
2015/02/11 22h,0.9,227,14,58,76,42
2015/02/11 23h,0.9,188,14,57,77,50
2015/02/12 0h,1.1,13,13,64,72,53
2015/02/12 1h,1.4,41,13,62,75,54
2015/02/12 2h,1,252,13,58,78,55
2015/02/12 3h,1.7,60,13,59,83,57
2015/02/12 4h,2.6,40,13,59,89,62
2015/02/12 5h,2.4,106,13,58,82,59
2015/02/12 6h,1.6,326,13,58,78,51
2015/02/12 7h,1.8,300,12,63,78,53
2015/02/12 8h,1.8,300,14,58,77,56
2015/02/12 9h,1.5,351,15,50,82,58
2015/02/12 10h,1.6,56,15,48,78,57
2015/02/12 11h,1.7,62,17,38,72,56
2015/02/12 12h,2.7,151,17,32,76,50
2015/02/12 13h,2,166,17,33,82,40
2015/02/12 14h,2.1,158,17,46,81,42
2015/02/12 15h,2.3,175,16,46,77,47
2015/02/12 16h,2.3,125,15,47,78,47
2015/02/12 17h,1.2,158,15,50,84,47
2015/02/12 18h,1,40,14,59,88,50
2015/02/12 19h,0.9,4.6,14,59,90,51
2015/02/12 20h,1.2,307,13,57,87,54
2015/02/12 21h,1.3,32,13,54,79,50
2015/02/12 22h,1.3,23,13,64,84,45
2015/02/12 23h,1.1,12,13,63,92,47
2015/02/13 0h,1.7,313,12,66,95,48
2015/02/13 1h,1.7,314,12,71,90,50
2015/02/13 2h,1.1,320,12,67,94,50
2015/02/13 3h,1.9,43,12,65,100,48
2015/02/13 4h,2.2,244,12,62,105,47
2015/02/13 5h,2.6,7.9,11,66,111,46
2015/02/13 6h,1.9,308,11,76,110,52
2015/02/13 7h,2.5,58,11,75,105,52
2015/02/13 8h,2.9,37,12,73,122,57
2015/02/13 9h,2.5,43,13,70,133,62
2015/02/13 10h,3.3,39,14,66,116,57
2015/02/13 11h,3.9,33,14,65,112,58
2015/02/13 12h,3,48,15,53,114,56
2015/02/13 13h,2.8,36,16,49,114,49
2015/02/13 14h,2.5,38,17,51,112,45
2015/02/13 15h,1.5,39,16,53,119,44
2015/02/13 16h,1.4,26,16,54,120,47
2015/02/13 17h,2,32,16,54,111,44
2015/02/13 18h,1.3,30,15,58,112,42
2015/02/13 19h,1.6,292,15,59,114,43
2015/02/13 20h,1.7,19,15,57,108,42
2015/02/13 21h,1.8,91,16,57,98,39
2015/02/13 22h,2.2,141,15,57,100,38
2015/02/13 23h,2.3,214,15,59,106,38
2015/02/14 0h,2,47,15,63,103,40
2015/02/14 1h,1.8,60,14,66,97,40
2015/02/14 2h,2.5,86,14,65,94,38
2015/02/14 3h,3.8,144,14,67,99,43
2015/02/14 4h,2.4,113,14,68,106,47
2015/02/14 5h,2.4,50,14,70,115,49
2015/02/14 6h,2.8,56,13,72,112,53
2015/02/14 7h,2.6,95,13,72,103,49
2015/02/14 8h,3.3,56,13,74,95,47
2015/02/14 9h,3.7,68,14,71,97,45
2015/02/14 10h,3,55,14,71,98,42
2015/02/14 11h,2.7,39,15,69,95,44
2015/02/14 12h,2.3,42,15,68,94,44
2015/02/14 13h,2.9,47,16,66,89,44
2015/02/14 14h,2.5,50,16,65,90,39
2015/02/14 15h,2.1,121,16,67,94,37
2015/02/14 16h,2,68,15,72,94,39
2015/02/14 17h,2.7,119,16,74,95,37
2015/02/14 18h,2.8,108,16,73,92,34
2015/02/14 19h,2.9,87,16,74,84,32
2015/02/14 20h,2.9,92,16,74,88,36
2015/02/14 21h,2.1,98,16,75,90,37
2015/02/14 22h,1.1,312,16,76,86,35
2015/02/14 23h,0.9,227,15,77,84,34
2015/02/15 0h,1.9,19,15,76,90,37
2015/02/15 1h,3.5,265,15,78,94,40
2015/02/15 2h,1.3,265,15,80,97,46
2015/02/15 3h,1,213,14,85,105,48
2015/02/15 4h,0.9,299,14,83,104,46
2015/02/15 5h,0.8,289,15,82,99,43
2015/02/15 6h,1.5,308,14,83,99,45
2015/02/15 7h,1.1,302,15,82,94,46
2015/02/15 8h,1.2,20,15,81,90,44
2015/02/15 9h,1.6,316,15,80,87,45
2015/02/15 10h,1.9,314,16,78,81,45
2015/02/15 11h,1.2,66,17,73,87,42
2015/02/15 12h,2,54,17,72,98,47
2015/02/15 13h,3.1,70,16,78,87,50
2015/02/15 14h,2.4,50,15,78,67,43
2015/02/15 15h,1.8,54,15,78,55,35
2015/02/15 16h,1.1,186,15,87,54,30
2015/02/15 17h,0.9,198,15,89,61,33
2015/02/15 18h,1.5,206,15,88,64,38
2015/02/15 19h,1.6,184,14,89,57,35
2015/02/15 20h,2.4,182,14,89,57,32
2015/02/15 21h,2.3,173,14,89,56,36
2015/02/15 22h,2.6,175,14,90,51,37
2015/02/15 23h,4,183,14,91,51,35
2015/02/16 0h,2.5,182,14,92,56,33
2015/02/16 1h,2.4,196,14,93,67,37
2015/02/16 2h,1.8,189,14,94,70,45
2015/02/16 3h,1.1,258,13,95,57,43
2015/02/16 4h,1,268,13,95,49,37
2015/02/16 5h,0.8,163,13,95,48,31
2015/02/16 6h,1.1,280,13,96,46,25
2015/02/16 7h,2.2,30,13,96,42,27
2015/02/16 8h,2.6,299,15,96,43,29
2015/02/16 9h,2,307,17,82,38,26
2015/02/16 10h,1,271,19,72,26,19
2015/02/16 11h,1.8,167,19,72,24,18
2015/02/16 12h,1.8,172,19,72,27,22
2015/02/16 13h,2.2,45,20,68,43,19
2015/02/16 14h,2.1,67,20,66,24,21
2015/02/16 15h,2,85,19,69,26,26
2015/02/16 16h,2,60,17,77,32,27
2015/02/16 17h,2.6,43,16,83,43,29
2015/02/16 18h,2.9,40,15,86,53,37
2015/02/16 19h,2.1,57,15,88,60,43
2015/02/16 20h,3.3,68,15,88,64,46
2015/02/16 21h,3.8,74,15,89,66,53
2015/02/16 22h,3.9,50,15,88,86,68
2015/02/16 23h,3.8,45,15,86,117,83
2015/02/17 0h,4.1,53,14,85,134,92
2015/02/17 1h,3.4,82,14,84,130,89
2015/02/17 2h,2.8,110,14,87,126,81
2015/02/17 3h,3.2,65,13,88,131,84
2015/02/17 4h,3.3,55,13,87,126,91
2015/02/17 5h,3.1,67,14,86,122,91
2015/02/17 6h,3.6,60,14,84,127,85
2015/02/17 7h,4.1,59,14,80,125,78
2015/02/17 8h,3.6,55,14,79,121,78
2015/02/17 9h,4,62,14,77,125,84
2015/02/17 10h,3.3,70,14,77,128,84
2015/02/17 11h,4.9,43,14,71,125,78
2015/02/17 12h,3.7,56,14,69,125,74
2015/02/17 13h,3.2,47,15,67,128,75
2015/02/17 14h,4.6,48,15,67,126,72
2015/02/17 15h,4.5,51,14,73,126,74
2015/02/17 16h,3.8,61,14,75,133,86
2015/02/17 17h,3.4,51,13,80,137,90
2015/02/17 18h,3,56,13,82,136,88
2015/02/17 19h,4,44,13,85,132,84
2015/02/17 20h,4.8,50,13,86,133,84
2015/02/17 21h,5.1,48,13,85,141,82
2015/02/17 22h,5.2,50,13,82,147,82
2015/02/17 23h,4.5,49,13,81,148,88
2015/02/18 0h,4.1,49,13,78,149,87
2015/02/18 1h,3.1,76,13,76,150,82
2015/02/18 2h,3.7,58,12,82,154,88
2015/02/18 3h,3.2,62,12,82,163,95
2015/02/18 4h,3.9,49,12,78,171,95
2015/02/18 5h,3.3,52,12,76,176,92
2015/02/18 6h,3.5,54,12,75,183,88
2015/02/18 7h,4.4,46,12,78,189,88
2015/02/18 8h,4.1,48,12,81,182,86
2015/02/18 9h,3.8,56,13,82,176,84
2015/02/18 10h,3.8,61,13,81,172,82
2015/02/18 11h,5.5,46,13,79,165,78
2015/02/18 12h,5.4,52,13,72,161,71
2015/02/18 13h,4.9,53,13,71,156,69
2015/02/18 14h,4.5,61,13,60,137,68
2015/02/18 15h,4.6,51,12,60,112,48
2015/02/18 16h,3.7,61,12,67,95,37
2015/02/18 17h,4.4,57,12,79,89,40
2015/02/18 18h,4.4,57,12,80,95,39
2015/02/18 19h,4.4,59,12,79,98,36
2015/02/18 20h,5.1,50,12,80,97,37
2015/02/18 21h,5.6,49,12,81,100,37
2015/02/18 22h,4.4,63,12,81,103,40
2015/02/18 23h,4.7,55,12,81,109,47
2015/02/19 0h,4.6,52,12,80,117,51
2015/02/19 1h,4.5,51,12,78,132,57
2015/02/19 2h,4.6,54,11,75,145,61
2015/02/19 3h,4.9,51,11,75,149,67
2015/02/19 4h,5.7,50,11,76,148,64
2015/02/19 5h,5.8,48,11,74,134,55
2015/02/19 6h,5.4,53,11,76,108,44
2015/02/19 7h,5.5,55,11,74,89,36
2015/02/19 8h,5.6,51,11,71,82,37
2015/02/19 9h,5.9,48,11,69,73,34
2015/02/19 10h,5.8,50,12,68,65,31
2015/02/19 11h,5.6,49,12,66,53,27
2015/02/19 12h,5.6,53,12,67,50,25
2015/02/19 13h,5.8,50,11,69,56,27
2015/02/19 14h,5.7,51,11,67,53,22
2015/02/19 15h,4.8,49,12,66,40,18
2015/02/19 16h,4.1,58,11,69,33,17
2015/02/19 17h,4.3,56,11,75,35,16
2015/02/19 18h,4.8,50,11,80,37,17
2015/02/19 19h,4.2,54,11,82,37,20
2015/02/19 20h,3.9,64,11,82,38,17
2015/02/19 21h,3.9,62,11,83,35,9
2015/02/19 22h,3.7,59,11,83,38,13
2015/02/19 23h,3.9,61,11,83,38,15
2015/02/20 0h,3.5,69,11,82,37,15
2015/02/20 1h,4.5,59,11,79,43,21
2015/02/20 2h,4.3,81,11,76,48,26
2015/02/20 3h,4.4,59,11,76,50,28
2015/02/20 4h,4.5,76,11,76,49,27
2015/02/20 5h,3.4,97,11,77,48,23
2015/02/20 6h,4.6,101,11,80,48,22
2015/02/20 7h,3.5,61,11,81,44,19
2015/02/20 8h,3.7,52,12,78,40,18
2015/02/20 9h,3.6,56,12,76,37,19
2015/02/20 10h,2.1,59,13,77,39,17
2015/02/20 11h,3.2,80,13,81,61,27
2015/02/20 12h,2.3,45,12,86,70,27
2015/02/20 13h,2.1,327,13,85,71,23
2015/02/20 14h,1.9,45,13,83,84,33
2015/02/20 15h,1.9,40,13,84,72,30
2015/02/20 16h,1.4,35,13,84,54,22
2015/02/20 17h,0.7,148,13,81,37,16
2015/02/20 18h,0.5,239,13,84,33,11
2015/02/20 19h,0.8,201,13,85,34,12
2015/02/20 20h,1.1,170,13,88,40,18
2015/02/20 21h,0.7,176,13,88,44,18
2015/02/20 22h,0.9,196,12,89,37,13
2015/02/20 23h,0.7,221,12,90,37,14
2015/02/21 0h,1.3,313,12,90,33,14
2015/02/21 1h,0.9,347,12,91,29,14
2015/02/21 2h,0.6,303,12,92,32,14
2015/02/21 3h,0.9,243,12,91,33,15
2015/02/21 4h,1.4,190,12,91,34,17
2015/02/21 5h,2,198,12,91,34,16
2015/02/21 6h,2.8,198,13,89,37,13
2015/02/21 7h,3.3,209,14,86,45,13
2015/02/21 8h,2.3,226,15,81,49,19
2015/02/21 9h,2.3,225,15,82,50,26
2015/02/21 10h,3.9,215,16,76,53,26
2015/02/21 11h,3.5,194,17,75,65,26
2015/02/21 12h,3.5,195,17,78,71,28
2015/02/21 13h,3.3,217,17,80,71,29
2015/02/21 14h,3.9,192,16,87,70,31
2015/02/21 15h,1.8,194,16,91,68,31
2015/02/21 16h,3,201,17,92,57,27
2015/02/21 17h,0.7,222,16,93,39,26
2015/02/21 18h,2.4,187,16,94,38,25
2015/02/21 19h,1.9,194,16,95,32,17
2015/02/21 20h,1,271,16,95,21,12
2015/02/21 21h,0.7,164,16,95,21,11
2015/02/21 22h,1.5,182,16,95,17,6
2015/02/21 23h,1.8,25,16,95,24,9
2015/02/22 0h,2.8,50,15,96,27,14
2015/02/22 1h,3.2,50,13,96,34,17
2015/02/22 2h,3.2,45,13,96,51,26
2015/02/22 3h,3.2,57,13,96,46,25
2015/02/22 4h,3.6,51,13,96,38,18
2015/02/22 5h,3.3,55,12,96,35,15
2015/02/22 6h,3.5,46,12,96,37,16
2015/02/22 7h,3.4,49,12,96,33,20
2015/02/22 8h,3.3,55,12,96,35,22
2015/02/22 9h,2.8,51,12,96,35,23
2015/02/22 10h,4,46,12,96,37,27
2015/02/22 11h,3,55,12,96,44,28
2015/02/22 12h,3.4,49,12,95,49,28
2015/02/22 13h,3.5,48,12,91,50,31
2015/02/22 14h,3.6,61,13,89,54,37
2015/02/22 15h,3.5,52,13,88,61,43
2015/02/22 16h,3.8,57,13,89,72,50
2015/02/22 17h,4.3,43,12,89,75,50
2015/02/22 18h,4.5,46,12,90,68,46
2015/02/22 19h,3.9,47,12,93,64,43
2015/02/22 20h,4.2,62,12,93,61,39
2015/02/22 21h,4.3,55,12,94,57,34
2015/02/22 22h,4.6,49,11,93,60,34
2015/02/22 23h,4.4,62,11,94,65,39
2015/02/23 0h,4.4,59,11,94,66,43
2015/02/23 1h,3.9,75,11,93,59,39
2015/02/23 2h,3.2,95,11,93,49,34
2015/02/23 3h,4.2,68,11,94,48,30
2015/02/23 4h,2.5,90,11,94,40,22
2015/02/23 5h,2.9,84,11,94,35,19
2015/02/23 6h,2.2,59,11,94,34,20
2015/02/23 7h,3.5,54,11,93,38,20
2015/02/23 8h,3.8,50,11,93,39,23
2015/02/23 9h,3.6,62,11,94,37,25
2015/02/23 10h,4.6,49,11,94,35,22
2015/02/23 11h,5.5,48,11,94,29,17
2015/02/23 12h,4.2,64,11,94,20,12
2015/02/23 13h,4.6,53,11,94,17,9
2015/02/23 14h,4.5,48,11,93,22,10
2015/02/23 15h,5,49,11,92,24,17
2015/02/23 16h,4.7,45,11,91,31,24
2015/02/23 17h,4.5,46,11,92,34,22
2015/02/23 18h,4,52,11,93,38,23
2015/02/23 19h,4.1,53,11,94,42,27
2015/02/23 20h,4.1,62,11,94,37,24
2015/02/23 21h,4,49,11,93,29,16
2015/02/23 22h,3.7,64,11,93,27,12
2015/02/23 23h,3,65,11,93,29,9
2015/02/24 0h,3.4,76,11,93,27,9
2015/02/24 1h,4.7,70,11,92,22,12
2015/02/24 2h,3.1,82,11,94,16,10
2015/02/24 3h,2.2,292,11,94,11,5
2015/02/24 4h,1.3,299,12,92,11,7
2015/02/24 5h,1.3,111,12,90,17,9
2015/02/24 6h,2,177,12,92,20,13
2015/02/24 7h,1,321,13,92,20,16
2015/02/24 8h,1.6,280,13,89,20,13
2015/02/24 9h,1.7,165,14,88,23,11
2015/02/24 10h,1.9,85,15,85,26,11
2015/02/24 11h,3,59,14,86,26,7
2015/02/24 12h,4.5,41,13,86,20,5
2015/02/24 13h,4,49,13,86,20,10
2015/02/24 14h,4.5,45,13,87,29,16
2015/02/24 15h,4.2,49,13,87,35,16
2015/02/24 16h,3.8,54,12,89,37,15
2015/02/24 17h,3.7,50,12,92,39,15
2015/02/24 18h,4.1,48,12,93,38,17
2015/02/24 19h,3.7,44,12,94,33,17
2015/02/24 20h,2.7,54,12,94,29,14
2015/02/24 21h,2.4,64,12,94,28,12
2015/02/24 22h,3,73,12,95,35,10
2015/02/24 23h,2.8,139,12,95,38,10
2015/02/25 0h,3.4,128,12,95,34,14
2015/02/25 1h,4,110,12,94,33,14
2015/02/25 2h,3.2,65,12,94,34,11
